0.070000, 0.803346, 0.523270
0.070000, 0.803272, 0.523231
0.070000, 0.803045, 0.523110
0.070000, 0.802623, 0.522887
0.070000, 0.802007, 0.522560
0.070000, 0.801195, 0.522129
0.070000, 0.800189, 0.521595
0.070000, 0.798988, 0.520957
0.070000, 0.797591, 0.520214
0.070000, 0.796000, 0.519368
0.070000, 0.794214, 0.518417
0.070000, 0.792232, 0.517361
0.070000, 0.790056, 0.516200
0.070000, 0.787684, 0.514934
0.070000, 0.785119, 0.513563
0.070000, 0.782360, 0.512086
0.070000, 0.779408, 0.510504
0.070000, 0.776264, 0.508816
0.070000, 0.772930, 0.507024
0.070000, 0.769407, 0.505128
0.070000, 0.765697, 0.503127
0.070000, 0.761803, 0.501023
0.070000, 0.757728, 0.498817
0.070000, 0.753474, 0.496510
0.070000, 0.749045, 0.494102
0.070000, 0.744445, 0.491597
0.070000, 0.739679, 0.488995
0.070000, 0.734751, 0.486298
0.070000, 0.729667, 0.483510
0.070000, 0.724431, 0.480630
0.070000, 0.719050, 0.477664
0.070000, 0.713529, 0.474612
0.070000, 0.707873, 0.471476
0.070000, 0.702091, 0.468262
0.070000, 0.696186, 0.464971
0.070000, 0.690166, 0.461605
0.070000, 0.684037, 0.458167
0.070000, 0.677805, 0.454661
0.070000, 0.671477, 0.451090
0.070000, 0.665057, 0.447456
0.070000, 0.658553, 0.443762
0.070000, 0.651969, 0.440010
0.070000, 0.645313, 0.436204
0.070000, 0.638589, 0.432346
0.070000, 0.631802, 0.428439
0.070000, 0.624959, 0.424485
0.070000, 0.618064, 0.420488
0.070000, 0.611122, 0.416448
0.070000, 0.604138, 0.412370
0.070000, 0.597118, 0.408255
0.070000, 0.590065, 0.404106
0.070000, 0.582984, 0.399925
0.070000, 0.575879, 0.395714
0.070000, 0.568756, 0.391476
0.070000, 0.561617, 0.387213
0.070000, 0.554468, 0.382927
0.070000, 0.547312, 0.378621
0.070000, 0.540153, 0.374296
0.070000, 0.532995, 0.369956
0.070000, 0.525842, 0.365601
0.070000, 0.518696, 0.361234
0.070000, 0.511563, 0.356858
0.070000, 0.504445, 0.352474
0.070000, 0.497346, 0.348085
0.070000, 0.490269, 0.343693
0.070000, 0.483218, 0.339299
0.070000, 0.476195, 0.334906
0.070000, 0.469203, 0.330515
0.070000, 0.462246, 0.326130
0.070000, 0.455327, 0.321752
0.070000, 0.448447, 0.317381
0.070000, 0.441611, 0.313022
0.070000, 0.434820, 0.308675
0.070000, 0.428078, 0.304343
0.070000, 0.421385, 0.300026
0.070000, 0.414746, 0.295728
0.070000, 0.408161, 0.291449
0.070000, 0.401633, 0.287192
0.070000, 0.395165, 0.282958
0.070000, 0.388757, 0.278748
0.070000, 0.382412, 0.274565
0.070000, 0.376131, 0.270409
0.070000, 0.369916, 0.266282
0.070000, 0.363769, 0.262185
0.070000, 0.357689, 0.258120
0.070000, 0.351680, 0.254088
0.070000, 0.345742, 0.250090
0.070000, 0.339875, 0.246127
0.070000, 0.334081, 0.242200
0.070000, 0.328361, 0.238311
0.070000, 0.322715, 0.234459
0.070000, 0.317144, 0.230647
0.070000, 0.311648, 0.226874
0.070000, 0.306228, 0.223142
0.070000, 0.300884, 0.219451
0.070000, 0.295617, 0.215802
0.070000, 0.290426, 0.212196
0.070000, 0.285312, 0.208632
0.070000, 0.280275, 0.205112
0.070000, 0.275314, 0.201635
0.070000, 0.270430, 0.198203
0.070000, 0.265623, 0.194816
0.070000, 0.260891, 0.191472
0.070000, 0.256236, 0.188175
0.070000, 0.251657, 0.184923
0.070000, 0.247152, 0.181715
0.070000, 0.242723, 0.178553
0.070000, 0.238368, 0.175437
0.070000, 0.234087, 0.172366
0.070000, 0.229880, 0.169342
0.070000, 0.225745, 0.166362
0.070000, 0.221683, 0.163428
0.070000, 0.217692, 0.160539
0.070000, 0.213773, 0.157696
0.070000, 0.209924, 0.154898
0.070000, 0.206145, 0.152145
0.070000, 0.202435, 0.149436
0.070000, 0.198794, 0.146773
0.070000, 0.195220, 0.144153
0.070000, 0.191714, 0.141579
0.070000, 0.188273, 0.139047
0.070000, 0.184898, 0.136560
0.070000, 0.181588, 0.134116
0.070000, 0.178342, 0.131714
0.070000, 0.175159, 0.129356
0.070000, 0.172038, 0.127039
0.070000, 0.168980, 0.124766
0.070000, 0.165982, 0.122533
0.070000, 0.163044, 0.120342
0.070000, 0.160166, 0.118192
0.070000, 0.157347, 0.116083
0.070000, 0.154585, 0.114014
0.070000, 0.151880, 0.111984
0.070000, 0.149232, 0.109994
0.070000, 0.146639, 0.108043
0.070000, 0.144101, 0.106131
0.070000, 0.141617, 0.104257
0.070000, 0.139186, 0.102421
0.070000, 0.136807, 0.100621
0.070000, 0.134481, 0.098860
0.070000, 0.132205, 0.097134
0.070000, 0.129979, 0.095445
