0.050000, 0.784777, 0.513380
0.050000, 0.784706, 0.513342
0.050000, 0.784486, 0.513224
0.050000, 0.784078, 0.513006
0.050000, 0.783482, 0.512687
0.050000, 0.782696, 0.512266
0.050000, 0.781722, 0.511744
0.050000, 0.780559, 0.511121
0.050000, 0.779207, 0.510396
0.050000, 0.777666, 0.509569
0.050000, 0.775935, 0.508640
0.050000, 0.774014, 0.507607
0.050000, 0.771904, 0.506472
0.050000, 0.769604, 0.505234
0.050000, 0.767115, 0.503892
0.050000, 0.764437, 0.502446
0.050000, 0.761570, 0.500897
0.050000, 0.758515, 0.499243
0.050000, 0.755274, 0.497487
0.050000, 0.751848, 0.495626
0.050000, 0.748238, 0.493663
0.050000, 0.744447, 0.491598
0.050000, 0.740477, 0.489431
0.050000, 0.736330, 0.487163
0.050000, 0.732011, 0.484796
0.050000, 0.727523, 0.482332
0.050000, 0.722870, 0.479771
0.050000, 0.718056, 0.477115
0.050000, 0.713086, 0.474366
0.050000, 0.707966, 0.471528
0.050000, 0.702700, 0.468601
0.050000, 0.697295, 0.465589
0.050000, 0.691755, 0.462494
0.050000, 0.686088, 0.459319
0.050000, 0.680299, 0.456066
0.050000, 0.674394, 0.452738
0.050000, 0.668379, 0.449338
0.050000, 0.662261, 0.445869
0.050000, 0.656046, 0.442335
0.050000, 0.649739, 0.438736
0.050000, 0.643346, 0.435077
0.050000, 0.636873, 0.431360
0.050000, 0.630327, 0.427588
0.050000, 0.623712, 0.423763
0.050000, 0.617034, 0.419889
0.050000, 0.610298, 0.415968
0.050000, 0.603510, 0.412002
0.050000, 0.596674, 0.407994
0.050000, 0.589795, 0.403947
0.050000, 0.582879, 0.399863
0.050000, 0.575929, 0.395743
0.050000, 0.568950, 0.391592
0.050000, 0.561947, 0.387410
0.050000, 0.554924, 0.383201
0.050000, 0.547884, 0.378966
0.050000, 0.540833, 0.374708
0.050000, 0.533774, 0.370429
0.050000, 0.526711, 0.366131
0.050000, 0.519648, 0.361817
0.050000, 0.512588, 0.357488
0.050000, 0.505535, 0.353147
0.050000, 0.498493, 0.348795
0.050000, 0.491464, 0.344435
0.050000, 0.484453, 0.340070
0.050000, 0.477463, 0.335700
0.050000, 0.470496, 0.331329
0.050000, 0.463557, 0.326958
0.050000, 0.456647, 0.322588
0.050000, 0.449770, 0.318223
0.050000, 0.442929, 0.313864
0.050000, 0.436126, 0.309512
0.050000, 0.429365, 0.305171
0.050000, 0.422647, 0.300841
0.050000, 0.415975, 0.296525
0.050000, 0.409352, 0.292224
0.050000, 0.402779, 0.287940
0.050000, 0.396260, 0.283676
0.050000, 0.389796, 0.279432
0.050000, 0.383388, 0.275209
0.050000, 0.377039, 0.271010
0.050000, 0.370751, 0.266837
0.050000, 0.364526, 0.262691
0.050000, 0.358364, 0.258572
0.050000, 0.352267, 0.254482
0.050000, 0.346236, 0.250423
0.050000, 0.340274, 0.246397
0.050000, 0.334380, 0.242403
0.050000, 0.328556, 0.238444
0.050000, 0.322803, 0.234520
0.050000, 0.317122, 0.230632
0.050000, 0.311513, 0.226782
0.050000, 0.305977, 0.222969
0.050000, 0.300514, 0.219195
0.050000, 0.295125, 0.215461
0.050000, 0.289811, 0.211768
0.050000, 0.284571, 0.208115
0.050000, 0.279406, 0.204504
0.050000, 0.274316, 0.200935
0.050000, 0.269301, 0.197408
0.050000, 0.264361, 0.193925
0.050000, 0.259496, 0.190485
0.050000, 0.254706, 0.187089
0.050000, 0.249991, 0.183737
0.050000, 0.245350, 0.180429
0.050000, 0.240783, 0.177166
