0.050000, 0.050000, 0.033463
0.050000, 0.050034, 0.033490
0.050000, 0.050211, 0.033630
0.050000, 0.050539, 0.033889
0.050000, 0.051021, 0.034270
0.050000, 0.051658, 0.034773
0.050000, 0.052451, 0.035399
0.050000, 0.053403, 0.036150
0.050000, 0.054517, 0.037029
0.050000, 0.055796, 0.038037
0.050000, 0.057244, 0.039177
0.050000, 0.058864, 0.040453
0.050000, 0.060661, 0.041866
0.050000, 0.062639, 0.043420
0.050000, 0.064802, 0.045119
0.050000, 0.067156, 0.046965
0.050000, 0.069706, 0.048962
0.050000, 0.072455, 0.051112
0.050000, 0.075408, 0.053419
0.050000, 0.078571, 0.055886
0.050000, 0.081946, 0.058514
0.050000, 0.085538, 0.061307
0.050000, 0.089349, 0.064265
0.050000, 0.093384, 0.067389
0.050000, 0.097642, 0.070681
0.050000, 0.102127, 0.074139
0.050000, 0.106839, 0.077765
0.050000, 0.111777, 0.081555
0.050000, 0.116940, 0.085508
0.050000, 0.122327, 0.089621
0.050000, 0.127936, 0.093892
0.050000, 0.133762, 0.098315
0.050000, 0.139801, 0.102885
0.050000, 0.146049, 0.107599
0.050000, 0.152500, 0.112449
0.050000, 0.159147, 0.117430
0.050000, 0.165985, 0.122535
0.050000, 0.173006, 0.127758
0.050000, 0.180202, 0.133091
0.050000, 0.187565, 0.138526
0.050000, 0.195088, 0.144057
0.050000, 0.202762, 0.149675
0.050000, 0.210578, 0.155374
0.050000, 0.218529, 0.161145
0.050000, 0.226605, 0.166982
0.050000, 0.234799, 0.172878
0.050000, 0.243101, 0.178823
0.050000, 0.251503, 0.184813
0.050000, 0.259996, 0.190839
0.050000, 0.268571, 0.196894
0.050000, 0.277221, 0.202973
0.050000, 0.285936, 0.209067
0.050000, 0.294707, 0.215171
0.050000, 0.303527, 0.221278
0.050000, 0.312385, 0.227381
0.050000, 0.321275, 0.233475
0.050000, 0.330186, 0.239553
0.050000, 0.339110, 0.245609
0.050000, 0.348038, 0.251638
0.050000, 0.356962, 0.257633
0.050000, 0.365872, 0.263588
0.050000, 0.374760, 0.269499
0.050000, 0.383617, 0.275360
0.050000, 0.392435, 0.281166
0.050000, 0.401204, 0.286912
0.050000, 0.409917, 0.292592
0.050000, 0.418565, 0.298203
0.050000, 0.427140, 0.303739
0.050000, 0.435634, 0.309197
0.050000, 0.444040, 0.314573
0.050000, 0.452351, 0.319863
0.050000, 0.460560, 0.325065
0.050000, 0.468659, 0.330173
0.050000, 0.476645, 0.335188
0.050000, 0.484510, 0.340105
0.050000, 0.492250, 0.344924
0.050000, 0.499861, 0.349642
0.050000, 0.507338, 0.354258
0.050000, 0.514678, 0.358771
0.050000, 0.521878, 0.363181
0.050000, 0.528935, 0.367486
0.050000, 0.535847, 0.371687
0.050000, 0.542614, 0.375785
0.050000, 0.549233, 0.379778
0.050000, 0.555704, 0.383669
0.050000, 0.562028, 0.387459
0.050000, 0.568204, 0.391147
0.050000, 0.574232, 0.394735
0.050000, 0.580115, 0.398226
0.050000, 0.585853, 0.401621
0.050000, 0.591447, 0.404920
0.050000, 0.596899, 0.408126
0.050000, 0.602212, 0.411242
0.050000, 0.607388, 0.414269
0.050000, 0.612428, 0.417209
0.050000, 0.617335, 0.420064
0.050000, 0.622113, 0.422837
0.050000, 0.626763, 0.425529
0.050000, 0.631288, 0.428142
0.050000, 0.635691, 0.430679
0.050000, 0.639976, 0.433143
0.050000, 0.644145, 0.435535
0.050000, 0.648200, 0.437856
0.050000, 0.652146, 0.440111
0.050000, 0.655984, 0.442299
0.050000, 0.659718, 0.444424
0.050000, 0.663350, 0.446488
0.050000, 0.666884, 0.448491
0.050000, 0.670322, 0.450437
0.050000, 0.673667, 0.452328
0.050000, 0.676921, 0.454163
0.050000, 0.680088, 0.455947
0.050000, 0.683170, 0.457680
0.050000, 0.686169, 0.459364
0.050000, 0.689088, 0.461001
0.050000, 0.691929, 0.462591
0.050000, 0.694696, 0.464138
0.050000, 0.697389, 0.465642
0.050000, 0.700011, 0.467104
0.050000, 0.702565, 0.468526
0.050000, 0.705052, 0.469910
0.050000, 0.707475, 0.471256
0.050000, 0.709836, 0.472566
0.050000, 0.712136, 0.473840
0.050000, 0.714377, 0.475081
0.050000, 0.716561, 0.476289
0.050000, 0.718691, 0.477465
0.050000, 0.720767, 0.478611
0.050000, 0.722791, 0.479727
0.050000, 0.724765, 0.480814
0.050000, 0.726690, 0.481873
0.050000, 0.728568, 0.482906
0.050000, 0.730400, 0.483912
0.050000, 0.732188, 0.484893
0.050000, 0.733933, 0.485850
0.050000, 0.735635, 0.486783
0.050000, 0.737297, 0.487692
0.050000, 0.738920, 0.488580
0.050000, 0.740504, 0.489446
0.050000, 0.742051, 0.490291
0.050000, 0.743562, 0.491115
0.050000, 0.745038, 0.491920
0.050000, 0.746479, 0.492705
0.050000, 0.747887, 0.493472
0.050000, 0.749262, 0.494220
0.050000, 0.750606, 0.494951
0.050000, 0.751918, 0.495665
0.050000, 0.753201, 0.496361
0.050000, 0.754454, 0.497042
0.050000, 0.755678, 0.497706
0.050000, 0.756874, 0.498354
0.050000, 0.758043, 0.498988
0.050000, 0.759184, 0.499606
0.050000, 0.760299, 0.500209
0.050000, 0.761387, 0.500798
0.050000, 0.762450, 0.501373
0.050000, 0.763488, 0.501934
0.050000, 0.764501, 0.502481
0.050000, 0.765489, 0.503014
0.050000, 0.766452, 0.503534
0.050000, 0.767392, 0.504041
0.050000, 0.768307, 0.504535
0.050000, 0.769199, 0.505015
0.050000, 0.770066, 0.505483
0.050000, 0.770910, 0.505937
0.050000, 0.771730, 0.506379
0.050000, 0.772526, 0.506807
0.050000, 0.773297, 0.507222
0.050000, 0.774044, 0.507623
0.050000, 0.774767, 0.508012
0.050000, 0.775463, 0.508386
0.050000, 0.776134, 0.508747
0.050000, 0.776779, 0.509093
0.050000, 0.777396, 0.509424
0.050000, 0.777984, 0.509740
0.050000, 0.778543, 0.510040
0.050000, 0.779071, 0.510323
0.050000, 0.779566, 0.510589
0.050000, 0.780027, 0.510836
0.050000, 0.780451, 0.511063
0.050000, 0.780835, 0.511269
0.050000, 0.781176, 0.511452
0.050000, 0.781471, 0.511610
0.050000, 0.781718, 0.511742
0.050000, 0.781914, 0.511847
0.050000, 0.782058, 0.511924
0.050000, 0.782156, 0.511977
0.050000, 0.782217, 0.512009
0.050000, 0.782252, 0.512028
