0.05 0.428101
0.0500339 0.42809
0.0502107 0.428028
0.0505394 0.427913
0.0510213 0.427745
0.0516579 0.427525
0.052451 0.427252
0.0534031 0.426928
0.054517 0.426553
0.055796 0.426127
0.0572436 0.425651
0.0588638 0.425126
0.0606606 0.424552
0.0626386 0.42393
0.0648024 0.423261
0.0671565 0.422544
0.0697058 0.421781
0.0724549 0.420971
0.0754084 0.420116
0.0785707 0.419215
0.0819459 0.418269
0.0855377 0.417277
0.0893494 0.41624
0.0933836 0.415157
0.0976424 0.414028
0.102127 0.412852
0.106839 0.41163
0.111777 0.410361
0.11694 0.409043
0.122327 0.407677
0.127936 0.406261
0.133762 0.404796
0.139801 0.40328
0.146049 0.401713
0.1525 0.400094
0.159147 0.398423
0.165985 0.396699
0.173006 0.394921
0.180202 0.39309
0.187565 0.391204
0.195088 0.389265
0.202762 0.38727
0.210578 0.385222
0.218529 0.383118
0.226605 0.380961
0.234799 0.378748
0.243101 0.376482
0.251503 0.374161
0.259996 0.371787
0.268571 0.36936
0.277221 0.366881
0.285936 0.364349
0.294707 0.361765
0.303527 0.359132
0.312385 0.356448
0.321275 0.353715
0.330186 0.350935
0.33911 0.348108
0.348038 0.345236
0.356962 0.342319
0.365872 0.33936
0.37476 0.336361
0.383617 0.333321
0.392435 0.330245
0.401204 0.327133
0.409917 0.323987
0.418565 0.32081
0.42714 0.317604
0.435634 0.314371
0.44404 0.311114
0.452351 0.307834
0.46056 0.304535
0.468659 0.301219
0.476645 0.297888
0.48451 0.294545
0.49225 0.291193
0.499861 0.287833
0.507338 0.284469
0.514678 0.281102
0.521878 0.277735
0.528935 0.27437
0.535847 0.27101
0.542614 0.267657
0.549233 0.264311
0.555704 0.260976
0.562028 0.257653
0.568204 0.254344
0.574232 0.25105
0.580115 0.247773
0.585853 0.244513
0.591447 0.241273
0.596899 0.238054
0.602212 0.234855
0.607388 0.231679
0.612428 0.228526
0.617335 0.225397
0.622113 0.222293
0.626763 0.219214
0.631288 0.21616
0.635691 0.213133
0.639976 0.210132
0.644145 0.207157
0.6482 0.20421
0.652146 0.20129
0.655984 0.198398
0.659718 0.195533
0.66335 0.192696
0.666884 0.189887
0.670322 0.187106
0.673667 0.184352
0.676921 0.181626
0.680088 0.178927
0.68317 0.176256
0.686169 0.173613
0.689088 0.170997
0.691929 0.168408
0.694696 0.165846
0.697389 0.163311
0.700011 0.160802
0.702565 0.15832
0.705052 0.155865
0.707475 0.153435
0.709836 0.151032
0.712136 0.148654
0.714377 0.146301
0.716561 0.143974
0.718691 0.141671
0.720767 0.139394
0.722791 0.137141
0.724765 0.134912
0.72669 0.132708
0.728568 0.130527
0.7304 0.128369
0.732188 0.126236
0.733933 0.124125
0.735635 0.122037
0.737297 0.119971
0.73892 0.117929
0.740504 0.115908
0.742051 0.113909
0.743562 0.111932
0.745038 0.109976
0.746479 0.108042
0.747887 0.106129
0.749262 0.104236
0.750606 0.102364
0.751918 0.100513
0.753201 0.0986812
0.754454 0.0968698
0.755678 0.0950781
0.756874 0.0933059
0.758043 0.0915531
0.759184 0.0898194
0.760299 0.0881046
0.761387 0.0864086
0.76245 0.0847312
0.763488 0.0830721
0.764501 0.0814312
0.765489 0.0798084
0.766452 0.0782034
0.767392 0.0766161
0.768307 0.0750463
0.769199 0.0734939
0.770066 0.0719586
0.77091 0.0704405
0.77173 0.0689392
0.772526 0.0674548
0.773297 0.065987
0.774044 0.0645357
0.774767 0.0631008
0.775463 0.0616823
0.776134 0.06028
0.776779 0.0588938
0.777396 0.0575237
0.777984 0.0561697
0.778543 0.0548316
0.779071 0.0535095
0.779566 0.0522034
0.780027 0.0509134
0.780451 0.0496395
0.780835 0.048382
0.781176 0.0471412
0.781471 0.0459175
0.781718 0.0447114
0.781914 0.0435239
0.782058 0.0423557
0.782156 0.041208
0.782217 0.0400812
0.782252 0.0389753
