0.020000, 0.034365, 0.021063
0.020000, 0.033748, 0.020573
0.020000, 0.033146, 0.020093
0.020000, 0.032557, 0.019624
0.020000, 0.031982, 0.019166
0.020000, 0.031420, 0.018718
0.020000, 0.030871, 0.018281
0.020000, 0.030335, 0.017853
0.020000, 0.029810, 0.017434
0.020000, 0.029297, 0.017025
0.020000, 0.028796, 0.016625
0.020000, 0.028306, 0.016234
0.020000, 0.027827, 0.015852
0.020000, 0.027358, 0.015477
0.020000, 0.026900, 0.015111
0.020000, 0.026451, 0.014753
0.020000, 0.026013, 0.014403
0.020000, 0.025584, 0.014060
0.020000, 0.025164, 0.013725
0.020000, 0.024753, 0.013396
0.020000, 0.024351, 0.013075
0.020000, 0.023958, 0.012760
0.020000, 0.023573, 0.012452
0.020000, 0.023196, 0.012151
0.020000, 0.022827, 0.011855
0.020000, 0.022465, 0.011566
0.020000, 0.022112, 0.011283
0.020000, 0.021765, 0.011006
0.020000, 0.021426, 0.010734
0.020000, 0.021094, 0.010468
0.020000, 0.020769, 0.010208
0.020000, 0.020450, 0.009952
0.020000, 0.020138, 0.009702
0.020000, 0.019832, 0.009457
0.020000, 0.019533, 0.009217
0.020000, 0.019239, 0.008982
0.020000, 0.018952, 0.008752
0.020000, 0.018670, 0.008526
0.020000, 0.018394, 0.008305
0.020000, 0.018124, 0.008088
0.020000, 0.017859, 0.007876
0.020000, 0.017599, 0.007667
0.020000, 0.017345, 0.007463
0.020000, 0.017096, 0.007264
0.020000, 0.016852, 0.007068
0.020000, 0.016612, 0.006876
0.020000, 0.016378, 0.006688
0.020000, 0.016148, 0.006503
0.020000, 0.015923, 0.006323
0.020000, 0.015703, 0.006146
0.020000, 0.015487, 0.005972
0.020000, 0.015275, 0.005803
0.020000, 0.015068, 0.005636
0.020000, 0.014865, 0.005473
0.020000, 0.014667, 0.005314
0.020000, 0.014472, 0.005157
0.020000, 0.014281, 0.005004
0.020000, 0.014095, 0.004854
0.020000, 0.013912, 0.004708
0.020000, 0.013733, 0.004564
0.020000, 0.013558, 0.004423
0.020000, 0.013387, 0.004286
0.020000, 0.013220, 0.004151
0.020000, 0.013056, 0.004020
0.020000, 0.012895, 0.003891
0.020000, 0.012738, 0.003765
0.020000, 0.012585, 0.003642
0.020000, 0.012436, 0.003521
0.020000, 0.012289, 0.003403
0.020000, 0.012146, 0.003288
0.020000, 0.012006, 0.003176
0.020000, 0.011870, 0.003066
0.020000, 0.011737, 0.002959
0.020000, 0.011607, 0.002855
0.020000, 0.011480, 0.002753
0.020000, 0.011356, 0.002653
0.020000, 0.011235, 0.002556
0.020000, 0.011118, 0.002461
0.020000, 0.011003, 0.002369
0.020000, 0.010891, 0.002279
0.020000, 0.010782, 0.002192
0.020000, 0.010677, 0.002106
0.020000, 0.010573, 0.002024
0.020000, 0.010473, 0.001943
0.020000, 0.010375, 0.001864
0.020000, 0.010281, 0.001788
0.020000, 0.010189, 0.001714
0.020000, 0.010099, 0.001642
0.020000, 0.010012, 0.001572
0.020000, 0.009928, 0.001504
0.020000, 0.009846, 0.001438
0.020000, 0.009767, 0.001374
0.020000, 0.009690, 0.001313
0.020000, 0.009615, 0.001253
0.020000, 0.009543, 0.001195
0.020000, 0.009474, 0.001138
0.020000, 0.009406, 0.001084
0.020000, 0.009341, 0.001032
0.020000, 0.009278, 0.000981
0.020000, 0.009217, 0.000932
0.020000, 0.009158, 0.000885
0.020000, 0.009102, 0.000839
0.020000, 0.009047, 0.000795
0.020000, 0.008995, 0.000753
0.020000, 0.008944, 0.000712
0.020000, 0.008895, 0.000673
0.020000, 0.008849, 0.000635
0.020000, 0.008804, 0.000599
0.020000, 0.008760, 0.000564
0.020000, 0.008719, 0.000531
0.020000, 0.008679, 0.000499
0.020000, 0.008641, 0.000468
0.020000, 0.008605, 0.000439
0.020000, 0.008570, 0.000411
0.020000, 0.008537, 0.000384
0.020000, 0.008505, 0.000359
0.020000, 0.008475, 0.000334
0.020000, 0.008446, 0.000311
0.020000, 0.008419, 0.000289
0.020000, 0.008393, 0.000268
0.020000, 0.008368, 0.000248
0.020000, 0.008344, 0.000229
0.020000, 0.008322, 0.000211
0.020000, 0.008301, 0.000194
0.020000, 0.008281, 0.000178
0.020000, 0.008262, 0.000163
0.020000, 0.008245, 0.000149
