0.06 0.794025 0.794025 2 8 3
0.130803 0.860213 0.860213 2 8 3
0.184209 0.91069 0.91069 2 8 3
0.237808 0.961749 0.961749 2 8 3
0.291407 1.01281 1.01281 2 8 3
0.345262 1.06479 1.06479 2 8 3
0.399104 1.11696 1.11696 2 8 3
0.452851 1.16918 1.16918 2 8 3
0.506222 1.22116 1.22116 2 8 3
0.559409 1.27284 1.27284 2 8 3
0.612211 1.32406 1.32406 2 8 3
0.66452 1.37466 1.37466 2 8 3
0.716226 1.42446 1.42446 2 8 3
0.76721 1.47328 1.47328 2 8 3
0.817353 1.52092 1.52092 2 8 3
0.866527 1.56721 1.56721 2 8 3
0.914601 1.61193 1.61193 2 8 3
0.961444 1.65492 1.65492 2 8 3
1.00692 1.69596 1.69596 2 8 3
1.05089 1.73488 1.73488 2 8 3
1.09321 1.77148 1.77148 2 8 3
1.13375 1.8056 1.8056 2 8 3
1.17237 1.83705 1.83705 2 8 3
1.20894 1.86568 1.86568 2 8 3
1.24332 1.89132 1.89132 2 8 3
1.2754 1.91385 1.91385 2 8 3
1.30506 1.93314 1.93314 2 8 3
1.3322 1.94907 1.94907 2 8 3
1.3567 1.96157 1.96157 2 8 3
1.37851 1.97058 1.97058 2 8 3
1.39754 1.97602 1.97602 2 8 3
1.41374 1.9779 1.9779 2 8 3
1.42707 1.97621 1.97621 2 8 3
1.4375 1.97096 1.97096 2 8 3
1.44504 1.96221 1.96221 2 8 3
1.44969 1.95002 1.95002 2 8 3
1.45147 1.93447 1.93447 2 8 3
1.45044 1.91569 1.91569 2 8 3
1.44665 1.89379 1.89379 2 8 3
1.44017 1.86892 1.86892 2 8 3
1.43108 1.84123 1.84123 2 8 3
1.41949 1.81088 1.81088 2 8 3
1.4055 1.77807 1.77807 2 8 3
1.38922 1.74296 1.74296 2 8 3
1.37079 1.70576 1.70576 2 8 3
1.35033 1.66666 1.66666 2 8 3
1.32797 1.62585 1.62585 2 8 3
1.30386 1.58353 1.58353 2 8 3
1.27814 1.5399 1.5399 2 8 3
1.25094 1.49515 1.49515 2 8 3
1.22241 1.44946 1.44946 2 8 3
1.1927 1.40303 1.40303 2 8 3
1.16195 1.35604 1.35604 2 8 3
1.13029 1.30865 1.30865 2 8 3
1.09786 1.26103 1.26103 2 8 3
1.06479 1.21335 1.21335 2 8 3
1.03123 1.16575 1.16575 2 8 3
0.997285 1.11838 1.11838 2 8 3
0.963088 1.07138 1.07138 2 8 3
0.928893 1.02438 1.02438 2 8 3
0.894418 0.978357 0.978357 2 8 3
0.860039 0.933075 0.933075 2 8 3
0.826037 0.889451 0.889451 2 8 3
0.792236 0.846024 0.846024 2 8 3
0.758812 0.803602 0.803602 2 8 3
0.725849 0.762262 0.762262 2 8 3
0.693429 0.722072 0.722072 2 8 3
0.661626 0.683093 0.683093 2 8 3
0.630509 0.645376 0.645376 2 8 3
0.60014 0.608967 0.608967 2 8 3
0.570578 0.573903 0.573903 2 8 3
0.541873 0.540215 0.540215 2 8 3
0.514074 0.507926 0.507926 2 8 3
0.48722 0.477054 0.477054 2 8 3
0.461347 0.447608 0.447608 2 8 3
0.436486 0.419594 0.419594 2 8 3
0.412663 0.393011 0.393011 2 8 3
0.389897 0.367854 0.367854 2 8 3
0.368205 0.344109 0.344109 2 8 3
0.347597 0.321761 0.321761 2 8 3
0.328076 0.300787 0.300787 2 8 3
0.309642 0.281159 0.281159 2 8 3
0.292289 0.262844 0.262844 2 8 3
0.276001 0.245803 0.245803 2 8 3
0.26076 0.229992 0.229992 2 8 3
0.24654 0.215361 0.215361 2 8 3
0.233307 0.201855 0.201855 2 8 3
0.221023 0.189415 0.189415 2 8 3
0.209645 0.177979 0.177979 2 8 3
0.199124 0.167482 0.167482 2 8 3
0.189409 0.157858 0.157858 2 8 3
0.180449 0.149041 0.149041 2 8 3
0.17219 0.140968 0.140968 2 8 3
0.164579 0.133576 0.133576 2 8 3
0.157566 0.126805 0.126805 2 8 3
0.151102 0.120601 0.120601 2 8 3
0.14514 0.114911 0.114911 2 8 3
0.139637 0.109688 0.109688 2 8 3
0.134555 0.104889 0.104889 2 8 3
0.129855 0.100474 0.100474 2 8 3
0.125505 0.0964065 0.0964065 2 8 3
0.121474 0.092655 0.092655 2 8 3
0.117735 0.0891901 0.0891901 2 8 3
0.114261 0.0859852 0.0859852 2 8 3
0.11103 0.0830174 0.0830174 2 8 3
0.108023 0.080265 0.080265 2 8 3
0.105219 0.077709 0.077709 2 8 3
0.102602 0.0753323 0.0753323 2 8 3
0.100157 0.0731195 0.0731195 2 8 3
0.0978693 0.0710567 0.0710567 2 8 3
0.0957275 0.0691314 0.0691314 2 8 3
0.0937194 0.0673321 0.0673321 2 8 3
0.0918349 0.0656487 0.0656487 2 8 3
0.0900646 0.0640721 0.0640721 2 8 3
0.0882943 0.0624954 0.0624954 2 8 3
0.0867347 0.0611148 0.0611148 2 8 3
0.0852652 0.0598175 0.0598175 2 8 3
0.083879 0.0585967 0.0585967 2 8 3
0.0825703 0.0574471 0.0574471 2 8 3
0.0813337 0.0563633 0.0563633 2 8 3
0.080164 0.0553405 0.0553405 2 8 3
0.0790569 0.0543746 0.0543746 2 8 3
0.0780081 0.0534615 0.0534615 2 8 3
0.0770136 0.0525975 0.0525975 2 8 3
0.07607 0.0517793 0.0517793 2 8 3
0.0751741 0.0510039 0.0510039 2 8 3
0.0743226 0.0502684 0.0502684 2 8 3
0.0735127 0.04957 0.04957 2 8 3
0.0727421 0.0489067 0.0489067 2 8 3
0.0720082 0.0482761 0.0482761 2 8 3
0.0713088 0.047676 0.047676 2 8 3
0.0706418 0.0471046 0.0471046 2 8 3
0.0700053 0.0465602 0.0465602 2 8 3
0.0693976 0.0460411 0.0460411 2 8 3
0.0688169 0.0455459 0.0455459 2 8 3
0.0682618 0.0450732 0.0450732 2 8 3
0.0677308 0.0446214 0.0446214 2 8 3
0.0672226 0.0441897 0.0441897 2 8 3
0.0667358 0.0437767 0.0437767 2 8 3
0.0662694 0.0433815 0.0433815 2 8 3
0.0658222 0.043003 0.043003 2 8 3
0.0653933 0.0426404 0.0426404 2 8 3
0.0649816 0.0422927 0.0422927 2 8 3
0.0645864 0.0419592 0.0419592 2 8 3
0.0642066 0.0416392 0.0416392 2 8 3
0.0638416 0.0413319 0.0413319 2 8 3
0.0634907 0.0410367 0.0410367 2 8 3
0.063153 0.0407529 0.0407529 2 8 3
0.062828 0.0404801 0.0404801 2 8 3
0.0625151 0.0402176 0.0402176 2 8 3
0.0622136 0.0399649 0.0399649 2 8 3
0.0619231 0.0397216 0.0397216 2 8 3
0.061643 0.0394872 0.0394872 2 8 3
0.0613728 0.0392613 0.0392613 2 8 3
0.0611121 0.0390435 0.0390435 2 8 3
0.0608605 0.0388334 0.0388334 2 8 3
0.0606175 0.0386307 0.0386307 2 8 3
0.0603827 0.038435 0.038435 2 8 3
0.0601558 0.038246 0.038246 2 8 3
0.0599365 0.0380634 0.0380634 2 8 3
0.0597245 0.0378869 0.0378869 2 8 3
0.0595193 0.0377163 0.0377163 2 8 3
0.0593207 0.0375513 0.0375513 2 8 3
0.0591285 0.0373916 0.0373916 2 8 3
0.0589423 0.0372371 0.0372371 2 8 3
0.058762 0.0370875 0.0370875 2 8 3
0.0585873 0.0369427 0.0369427 2 8 3
0.0584179 0.0368023 0.0368023 2 8 3
0.0582537 0.0366663 0.0366663 2 8 3
0.0580945 0.0365344 0.0365344 2 8 3
0.05794 0.0364066 0.0364066 2 8 3
0.05779 0.0362826 0.0362826 2 8 3
0.0576445 0.0361623 0.0361623 2 8 3
0.0575031 0.0360455 0.0360455 2 8 3
0.0573659 0.0359321 0.0359321 2 8 3
0.0572325 0.035822 0.035822 2 8 3
0.0571029 0.0357151 0.0357151 2 8 3
0.056977 0.0356111 0.0356111 2 8 3
0.0568545 0.0355102 0.0355102 2 8 3
0.0567354 0.035412 0.035412 2 8 3
0.0566195 0.0353165 0.0353165 2 8 3
0.0565068 0.0352237 0.0352237 2 8 3
0.0563971 0.0351334 0.0351334 2 8 3
0.0562903 0.0350455 0.0350455 2 8 3
0.0561863 0.0349599 0.0349599 2 8 3
